year_sample,tract,state,Description,county,variable_name,variable_code,census_geom_year,value,trpa_id
2020,020107,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,647.0,060610201072020
2020,020107,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,575.0,060610201072020
2020,022100,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,276.0,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,158.0,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,Total Housing Units,DP1_0147C,2020,1457.0,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,DP1_0148C,2020,434.0,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,1023.0,060610221002020
2020,022100,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,937.0,060610221002020
2020,022200,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,242.0,060610222002020
2020,022200,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,172.0,060610222002020
2020,022200,06,Occupancy and Vacancy Status,061,Total Housing Units,DP1_0147C,2020,1383.0,060610222002020
2020,022200,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,DP1_0148C,2020,414.0,060610222002020
2020,022200,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,969.0,060610222002020
2020,022200,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,941.0,060610222002020
2020,022300,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,221.0,060610223002020
2020,022300,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,88.0,060610223002020
2020,022300,06,Occupancy and Vacancy Status,061,Total Housing Units,DP1_0147C,2020,1497.0,060610223002020
2020,022300,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,DP1_0148C,2020,309.0,060610223002020
2020,022300,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,DP1_0149C,2020,1188.0,060610223002020
2020,022300,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,1137.0,060610223002020
2020,030201,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,400.0,060170302012020
2020,030201,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,456.0,060170302012020
2020,030201,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1631.0,060170302012020
2020,030201,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,856.0,060170302012020
2020,030201,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,775.0,060170302012020
2020,030201,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,644.0,060170302012020
2020,030202,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,322.0,060170302022020
2020,030202,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,499.0,060170302022020
2020,030202,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1431.0,060170302022020
2020,030202,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,821.0,060170302022020
2020,030202,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,610.0,060170302022020
2020,030202,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,488.0,060170302022020
2020,030301,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,455.0,060170303012020
2020,030301,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,743.0,060170303012020
2020,030301,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1658.0,060170303012020
2020,030301,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,1198.0,060170303012020
2020,030301,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,460.0,060170303012020
2020,030301,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,345.0,060170303012020
2020,030302,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,471.0,060170303022020
2020,030302,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,853.0,060170303022020
2020,030302,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,2200.0,060170303022020
2020,030302,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,1324.0,060170303022020
2020,030302,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,876.0,060170303022020
2020,030302,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,745.0,060170303022020
2020,030402,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,724.0,060170304022020
2020,030402,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,1043.0,060170304022020
2020,030402,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,2403.0,060170304022020
2020,030402,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,1767.0,060170304022020
2020,030402,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,636.0,060170304022020
2020,030402,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,499.0,060170304022020
2020,030403,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,447.0,060170304032020
2020,030403,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,197.0,060170304032020
2020,030403,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1856.0,060170304032020
2020,030403,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,644.0,060170304032020
2020,030403,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,1212.0,060170304032020
2020,030403,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,1061.0,060170304032020
2020,030404,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,496.0,060170304042020
2020,030404,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,457.0,060170304042020
2020,030404,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1426.0,060170304042020
2020,030404,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,953.0,060170304042020
2020,030404,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,473.0,060170304042020
2020,030404,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,390.0,060170304042020
2020,030502,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,965.0,060170305022020
2020,030502,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,210.0,060170305022020
2020,030502,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1973.0,060170305022020
2020,030502,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,1175.0,060170305022020
2020,030502,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,798.0,060170305022020
2020,030502,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,703.0,060170305022020
2020,030504,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,880.0,060170305042020
2020,030504,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,221.0,060170305042020
2020,030504,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,2174.0,060170305042020
2020,030504,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,1101.0,060170305042020
2020,030504,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,1073.0,060170305042020
2020,030504,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,925.0,060170305042020
2020,030506,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,342.0,060170305062020
2020,030506,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,90.0,060170305062020
2020,030506,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,846.0,060170305062020
2020,030506,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,432.0,060170305062020
2020,030506,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,414.0,060170305062020
2020,030506,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,387.0,060170305062020
2020,030507,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,555.0,060170305072020
2020,030507,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,151.0,060170305072020
2020,030507,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1382.0,060170305072020
2020,030507,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,706.0,060170305072020
2020,030507,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,676.0,060170305072020
2020,030507,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,591.0,060170305072020
2020,031601,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,119.0,060170316012020
2020,031601,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,811.0,060170316012020
2020,031601,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1845.0,060170316012020
2020,031601,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,930.0,060170316012020
2020,031601,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,915.0,060170316012020
2020,031601,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,646.0,060170316012020
2020,031602,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,197.0,060170316022020
2020,031602,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,584.0,060170316022020
2020,031602,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1524.0,060170316022020
2020,031602,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,781.0,060170316022020
2020,031602,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,743.0,060170316022020
2020,031602,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,609.0,060170316022020
2020,032001,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,213.0,060170320012020
2020,032001,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,116.0,060170320012020
2020,032001,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1293.0,060170320012020
2020,032001,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,329.0,060170320012020
2020,032001,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,964.0,060170320012020
2020,032001,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,903.0,060170320012020
2020,032002,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,DP1_0159C,2020,115.0,060170320022020
2020,032002,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,DP1_0160C,2020,24.0,060170320022020
2020,032002,06,Occupancy and Vacancy Status,017,Total Housing Units,DP1_0147C,2020,1549.0,060170320022020
2020,032002,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,DP1_0148C,2020,139.0,060170320022020
2020,032002,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,DP1_0149C,2020,1410.0,060170320022020
2020,032002,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",DP1_0154C,2020,1365.0,060170320022020
2022,000300,32,Housing Units by Heating Fuel Type,510,"Bottled, tank, or LP gas",B25040_003E,2020,70.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,Coal or coke,B25040_006E,2020,0.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,Electricity,B25040_004E,2020,108.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,"Fuel oil, kerosene, etc.",B25040_005E,2020,25.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,No fuel used,B25040_010E,2020,0.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,Other fuel,B25040_009E,2020,19.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,Solar energy,B25040_008E,2020,9.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,Total Heating Methods,B25040_001E,2020,1890.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,Utility gas,B25040_002E,2020,1590.0,325100003002020
2022,000300,32,Housing Units by Heating Fuel Type,510,Wood,B25040_007E,2020,69.0,325100003002020
2022,001600,32,Housing Units by Heating Fuel Type,005,"Bottled, tank, or LP gas",B25040_003E,2020,139.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,Coal or coke,B25040_006E,2020,0.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,Electricity,B25040_004E,2020,88.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,"Fuel oil, kerosene, etc.",B25040_005E,2020,0.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,No fuel used,B25040_010E,2020,0.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,Other fuel,B25040_009E,2020,36.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,Solar energy,B25040_008E,2020,0.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,Total Heating Methods,B25040_001E,2020,871.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,Utility gas,B25040_002E,2020,608.0,320050016002020
2022,001600,32,Housing Units by Heating Fuel Type,005,Wood,B25040_007E,2020,0.0,320050016002020
2022,001700,32,Housing Units by Heating Fuel Type,005,"Bottled, tank, or LP gas",B25040_003E,2020,0.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,Coal or coke,B25040_006E,2020,0.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,Electricity,B25040_004E,2020,80.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,"Fuel oil, kerosene, etc.",B25040_005E,2020,0.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,No fuel used,B25040_010E,2020,0.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,Other fuel,B25040_009E,2020,0.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,Solar energy,B25040_008E,2020,0.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,Total Heating Methods,B25040_001E,2020,763.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,Utility gas,B25040_002E,2020,683.0,320050017002020
2022,001700,32,Housing Units by Heating Fuel Type,005,Wood,B25040_007E,2020,0.0,320050017002020
2022,001800,32,Housing Units by Heating Fuel Type,005,"Bottled, tank, or LP gas",B25040_003E,2020,22.0,320050018002020
